Serial Number,Actual Class Name,Actual Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
188,black,1,test188.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test188.wav,44100,1.811179138
189,black,1,test189.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test189.wav,44100,1.578979592
190,black,1,test190.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test190.wav,44100,1.764739229
191,black,1,test191.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test191.wav,44100,1.811179138
192,black,1,test192.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test192.wav,44100,0.835941043
193,black,1,test193.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test193.wav,44100,1.811179138
194,black,1,test194.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test194.wav,44100,1.578979592
195,black,1,test195.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test195.wav,44100,1.764739229
196,black,1,test196.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test196.wav,44100,1.764739229
197,black,1,test197.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test197.wav,44100,1.996938776
198,black,1,test198.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test198.wav,44100,1.346780045
199,black,1,test199.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test199.wav,44100,1.393219955
200,black,1,test200.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test200.wav,44100,1.439659864
201,black,1,test201.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test201.wav,44100,1.578979592
202,black,1,test202.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test202.wav,44100,1.857619048
203,black,1,test203.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test203.wav,44100,1.764739229
204,black,1,test204.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test204.wav,44100,1.857619048
205,black,1,test205.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test205.wav,44100,0.928820862
206,black,1,test206.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test206.wav,44100,1.253900227
207,black,1,test207.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test207.wav,44100,0.928820862
208,black,1,test208.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test208.wav,44100,1.02170068
209,black,1,test209.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test209.wav,44100,0.928820862
210,black,1,test210.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test210.wav,44100,0.835941043
211,black,1,test211.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test211.wav,44100,0.835941043
212,black,1,test212.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test212.wav,44100,1.02170068
213,black,1,test213.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test213.wav,44100,1.06814059
214,black,1,test214.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test214.wav,44100,0.928820862
215,black,1,test215.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test215.wav,44100,0.928820862
216,black,1,test216.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test216.wav,44100,1.06814059
217,black,1,test217.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test217.wav,44100,0.928820862
218,black,1,test218.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test218.wav,44100,0.882380952
219,black,1,test219.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test219.wav,44100,1.114580499
220,black,1,test220.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test220.wav,44100,1.300340136
221,black,1,test221.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test221.wav,44100,1.161020408
222,black,1,test222.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test222.wav,44100,1.02170068
223,black,1,test223.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test223.wav,44100,1.06814059
224,black,1,test224.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test224.wav,44100,0.975260771
225,black,1,test225.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test225.wav,44100,0.928820862
226,black,1,test226.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test226.wav,44100,0.928820862
227,black,1,test227.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test227.wav,44100,1.02170068
228,black,1,test228.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test228.wav,44100,1.393219955
229,black,1,test229.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test229.wav,44100,0.975260771
230,black,1,test230.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test230.wav,44100,0.975260771
231,black,1,test231.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test231.wav,44100,1.253900227
232,black,1,test232.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test232.wav,44100,1.114580499
233,black,1,test233.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test233.wav,44100,1.439659864
234,black,1,test234.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test234.wav,44100,1.161020408
235,black,1,test235.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test235.wav,44100,1.207460317
236,black,1,test236.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test236.wav,44100,0.743061224
237,black,1,test237.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test237.wav,44100,0.975260771
238,black,1,test238.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test238.wav,44100,1.114580499
239,black,1,test239.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test239.wav,44100,1.207460317
240,black,1,test240.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test240.wav,44100,1.207460317
241,black,1,test241.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test241.wav,44100,2.461337868
242,black,1,test242.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test242.wav,44100,0.975260771
243,black,1,test243.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test243.wav,44100,1.207460317
244,black,1,test244.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test244.wav,44100,1.06814059
245,black,1,test245.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test245.wav,44100,1.346780045
246,black,1,test246.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test246.wav,44100,1.253900227
247,black,1,test247.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test247.wav,44100,1.161020408
248,black,1,test248.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test248.wav,44100,1.346780045
249,black,1,test249.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test249.wav,44100,1.207460317
250,black,1,test250.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test250.wav,44100,1.114580499
251,black,1,test251.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test251.wav,44100,1.904058957
252,black,1,test252.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test252.wav,44100,1.950498866
253,black,1,test253.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test253.wav,44100,1.67185941
254,black,1,test254.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test254.wav,44100,1.486099773
255,black,1,test255.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test255.wav,44100,1.811179138
256,black,1,test256.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test256.wav,44100,1.253900227
257,black,1,test257.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test257.wav,44100,1.439659864
258,black,1,test258.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test258.wav,44100,1.67185941
259,black,1,test259.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test259.wav,44100,1.996938776
260,black,1,test260.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test260.wav,44100,1.996938776
261,black,1,test261.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test261.wav,44100,1.764739229
262,black,1,test262.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test262.wav,44100,1.439659864
263,black,1,test263.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test263.wav,44100,1.439659864
264,black,1,test264.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test264.wav,44100,1.857619048
265,black,1,test265.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test265.wav,44100,1.532539683
266,black,1,test266.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test266.wav,44100,1.904058957
267,black,1,test267.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test267.wav,44100,1.996938776
268,black,1,test268.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test268.wav,44100,1.904058957
269,black,1,test269.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test269.wav,44100,1.532539683
270,black,1,test270.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test270.wav,44100,1.486099773
271,black,1,test271.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test271.wav,44100,1.904058957
272,black,1,test272.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test272.wav,44100,1.857619048
273,black,1,test273.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test273.wav,44100,1.811179138
274,black,1,test274.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test274.wav,44100,1.625419501
275,black,1,test275.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test275.wav,44100,1.904058957
276,black,1,test276.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test276.wav,44100,1.393219955
277,black,1,test277.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test277.wav,44100,1.904058957
278,black,1,test278.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test278.wav,44100,1.393219955
279,black,1,test279.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test279.wav,44100,1.857619048
280,black,1,test280.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test280.wav,44100,1.764739229
281,black,1,test281.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test281.wav,44100,2.554217687
282,black,1,test282.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test282.wav,44100,1.67185941
283,black,1,test283.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test283.wav,44100,1.71829932
284,black,1,test284.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test284.wav,44100,1.253900227
285,black,1,test285.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test285.wav,44100,1.625419501
286,black,1,test286.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test286.wav,44100,2.043378685
287,black,1,test287.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test287.wav,44100,1.67185941
288,black,1,test288.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test288.wav,44100,1.811179138
289,black,1,test289.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test289.wav,44100,1.578979592
290,black,1,test290.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test290.wav,44100,1.764739229
291,black,1,test291.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test291.wav,44100,1.811179138
292,black,1,test292.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test292.wav,44100,0.835941043
293,black,1,test293.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test293.wav,44100,1.811179138
294,black,1,test294.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test294.wav,44100,1.578979592
295,black,1,test295.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test295.wav,44100,1.764739229
296,black,1,test296.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test296.wav,44100,1.764739229
297,black,1,test297.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test297.wav,44100,1.996938776
298,black,1,test298.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test298.wav,44100,1.346780045
299,black,1,test299.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test299.wav,44100,1.393219955
300,black,1,test300.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test300.wav,44100,1.439659864
301,black,1,test301.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test301.wav,44100,1.904058957
302,black,1,test302.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test302.wav,44100,1.950498866
303,black,1,test303.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test303.wav,44100,1.67185941
304,black,1,test304.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test304.wav,44100,1.486099773
305,black,1,test305.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test305.wav,44100,1.811179138
306,black,1,test306.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test306.wav,44100,1.253900227
307,black,1,test307.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test307.wav,44100,1.439659864
308,black,1,test308.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test308.wav,44100,1.67185941
309,black,1,test309.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test309.wav,44100,1.996938776
310,black,1,test310.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test310.wav,44100,1.996938776
311,black,1,test311.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test311.wav,44100,1.764739229
312,black,1,test312.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test312.wav,44100,1.439659864
313,black,1,test313.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test313.wav,44100,1.439659864
314,black,1,test314.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test314.wav,44100,1.857619048
315,black,1,test315.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test315.wav,44100,1.532539683
316,black,1,test316.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test316.wav,44100,1.904058957
317,black,1,test317.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test317.wav,44100,1.996938776
318,black,1,test318.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test318.wav,44100,1.904058957
319,black,1,test319.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test319.wav,44100,1.532539683
320,black,1,test320.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test320.wav,44100,1.486099773
321,black,1,test321.wav,C:/Users/Gurunag Sai/OneDrive/Desktop/project/AudioClassification/DataSet/Test DataSet/test321.wav,44100,1.904058957
