Serial Number,Class Name,Class ID,file name,Relative file path,Sampling rate(Hz),Audio Duration(sec)
605,black,1,black605,black\black605,44100,1.486099773
606,black,1,black606,black\black606,44100,1.486099773
607,black,1,black607,black\black607,44100,2.182698413
608,black,1,black608,black\black608,44100,1.207460317
609,black,1,black609,black\black609,44100,2.461337868
610,black,1,black610,black\black610,44100,2.600657596
611,black,1,black611,black\black611,44100,1.904058957
612,black,1,black612,black\black612,44100,1.996938776
613,black,1,black613,black\black613,44100,2.136258503
614,black,1,black614,black\black614,44100,2.600657596
615,black,1,black615,black\black615,44100,2.089818594
616,black,1,black616,black\black616,44100,2.322018141
617,black,1,black617,black\black617,44100,2.322018141
618,black,1,black618,black\black618,44100,1.439659864
619,black,1,black619,black\black619,44100,1.02170068
620,black,1,black620,black\black620,44100,1.253900227
621,black,1,black621,black\black621,44100,1.439659864
622,black,1,black622,black\black622,44100,1.71829932
623,black,1,black623,black\black623,44100,1.764739229
624,black,1,black624,black\black624,44100,1.625419501
625,black,1,black625,black\black625,44100,1.578979592
626,black,1,black626,black\black626,44100,1.625419501
627,black,1,black627,black\black627,44100,1.67185941
628,black,1,black628,black\black628,44100,1.764739229
629,black,1,black629,black\black629,44100,1.625419501
630,black,1,black630,black\black630,44100,1.71829932
631,black,1,black631,black\black631,44100,1.857619048
632,black,1,black632,black\black632,44100,1.578979592
633,black,1,black633,black\black633,44100,1.207460317
634,black,1,black634,black\black634,44100,1.207460317
635,black,1,black635,black\black635,44100,1.114580499
636,black,1,black636,black\black636,44100,1.346780045
637,black,1,black637,black\black637,44100,1.578979592
638,black,1,black638,black\black638,44100,1.811179138
639,black,1,black639,black\black639,44100,1.346780045
640,black,1,black640,black\black640,44100,1.253900227
641,black,1,black641,black\black641,44100,0.975260771
642,black,1,black642,black\black642,44100,1.114580499
643,black,1,black643,black\black643,44100,1.06814059
644,black,1,black644,black\black644,44100,1.114580499
645,black,1,black645,black\black645,44100,1.114580499
646,black,1,black646,black\black646,44100,1.253900227
647,black,1,black647,black\black647,44100,1.300340136
648,black,1,black648,black\black648,44100,1.114580499
649,black,1,black649,black\black649,44100,1.207460317
650,black,1,black650,black\black650,44100,1.207460317
651,black,1,black651,black\black651,44100,0.603741497
652,black,1,black652,black\black652,44100,2.507777778
653,black,1,black653,black\black653,44100,1.393219955
654,black,1,black654,black\black654,44100,1.02170068
655,black,1,black655,black\black655,44100,0.928820862
656,black,1,black656,black\black656,44100,1.253900227
657,black,1,black657,black\black657,44100,0.928820862
658,black,1,black658,black\black658,44100,1.02170068
659,black,1,black659,black\black659,44100,0.928820862
660,black,1,black660,black\black660,44100,0.835941043
661,black,1,black661,black\black661,44100,0.835941043
662,black,1,black662,black\black662,44100,1.02170068
663,black,1,black663,black\black663,44100,1.06814059
664,black,1,black664,black\black664,44100,0.928820862
665,black,1,black665,black\black665,44100,0.928820862
666,black,1,black666,black\black666,44100,1.06814059
667,black,1,black667,black\black667,44100,0.928820862
668,black,1,black668,black\black668,44100,0.882380952
669,black,1,black669,black\black669,44100,1.114580499
670,black,1,black670,black\black670,44100,1.300340136
671,black,1,black671,black\black671,44100,1.161020408
672,black,1,black672,black\black672,44100,1.02170068
673,black,1,black673,black\black673,44100,1.06814059
674,black,1,black674,black\black674,44100,0.975260771
675,black,1,black675,black\black675,44100,0.928820862
676,black,1,black676,black\black676,44100,0.928820862
677,black,1,black677,black\black677,44100,1.02170068
678,black,1,black678,black\black678,44100,1.393219955
679,black,1,black679,black\black679,44100,0.975260771
680,black,1,black680,black\black680,44100,0.975260771
681,black,1,black681,black\black681,44100,1.253900227
682,black,1,black682,black\black682,44100,1.114580499
683,black,1,black683,black\black683,44100,1.439659864
684,black,1,black684,black\black684,44100,1.161020408
685,black,1,black685,black\black685,44100,1.207460317
686,black,1,black686,black\black686,44100,0.743061224
687,black,1,black687,black\black687,44100,0.975260771
688,black,1,black688,black\black688,44100,1.114580499
689,black,1,black689,black\black689,44100,1.207460317
690,black,1,black690,black\black690,44100,1.207460317
691,black,1,black691,black\black691,44100,2.461337868
692,black,1,black692,black\black692,44100,0.975260771
693,black,1,black693,black\black693,44100,1.207460317
694,black,1,black694,black\black694,44100,1.06814059
695,black,1,black695,black\black695,44100,1.346780045
696,black,1,black696,black\black696,44100,1.253900227
697,black,1,black697,black\black697,44100,1.161020408
698,black,1,black698,black\black698,44100,1.346780045
699,black,1,black699,black\black699,44100,1.207460317
700,black,1,black700,black\black700,44100,1.114580499
701,black,1,black701,black\black701,44100,1.486099773
702,black,1,black702,black\black702,44100,1.06814059
703,black,1,black703,black\black703,44100,1.114580499
704,black,1,black704,black\black704,44100,1.393219955
705,black,1,black705,black\black705,44100,1.346780045
706,black,1,black706,black\black706,44100,1.346780045
707,black,1,black707,black\black707,44100,1.300340136
708,black,1,black708,black\black708,44100,1.02170068
709,black,1,black709,black\black709,44100,1.02170068
710,black,1,black710,black\black710,44100,1.161020408
711,black,1,black711,black\black711,44100,1.161020408
712,black,1,black712,black\black712,44100,1.06814059
713,black,1,black713,black\black713,44100,1.486099773
714,black,1,black714,black\black714,44100,1.02170068
715,black,1,black715,black\black715,44100,1.439659864
716,black,1,black716,black\black716,44100,0.975260771
717,black,1,black717,black\black717,44100,1.161020408
718,black,1,black718,black\black718,44100,0.975260771
719,black,1,black719,black\black719,44100,1.06814059
720,black,1,black720,black\black720,44100,0.975260771
721,black,1,black721,black\black721,44100,1.02170068
722,black,1,black722,black\black722,44100,1.161020408
723,black,1,black723,black\black723,44100,1.114580499
724,black,1,black724,black\black724,44100,1.06814059
725,black,1,black725,black\black725,44100,1.253900227
726,black,1,black726,black\black726,44100,1.161020408
727,black,1,black727,black\black727,44100,1.253900227
728,black,1,black728,black\black728,44100,0.928820862
729,black,1,black729,black\black729,44100,1.207460317
730,black,1,black730,black\black730,44100,0.975260771
731,black,1,black731,black\black731,44100,1.114580499
732,black,1,black732,black\black732,44100,1.114580499
733,black,1,black733,black\black733,44100,1.161020408
734,black,1,black734,black\black734,44100,1.161020408
735,black,1,black735,black\black735,44100,1.114580499
736,black,1,black736,black\black736,44100,1.06814059
737,black,1,black737,black\black737,44100,1.207460317
738,black,1,black738,black\black738,44100,1.114580499
739,black,1,black739,black\black739,44100,1.06814059
740,black,1,black740,black\black740,44100,1.161020408
741,black,1,black741,black\black741,44100,0.975260771
742,black,1,black742,black\black742,44100,0.882380952
743,black,1,black743,black\black743,44100,0.789501134
744,black,1,black744,black\black744,44100,0.975260771
745,black,1,black745,black\black745,44100,1.06814059
746,black,1,black746,black\black746,44100,1.02170068
747,black,1,black747,black\black747,44100,0.975260771
748,black,1,black748,black\black748,44100,0.975260771
749,black,1,black749,black\black749,44100,0.882380952
750,black,1,black750,black\black750,44100,0.975260771
751,black,1,black751,black\black751,44100,0.928820862
752,black,1,black752,black\black752,44100,1.06814059
753,black,1,black753,black\black753,44100,0.928820862
754,black,1,black754,black\black754,44100,1.253900227
755,black,1,black755,black\black755,44100,0.882380952
756,black,1,black756,black\black756,44100,1.114580499
757,black,1,black757,black\black757,44100,0.882380952
758,black,1,black758,black\black758,44100,0.928820862
759,black,1,black759,black\black759,44100,1.06814059
760,black,1,black760,black\black760,44100,0.835941043
761,black,1,black761,black\black761,44100,1.207460317
762,black,1,black762,black\black762,44100,1.06814059
763,black,1,black763,black\black763,44100,1.114580499
764,black,1,black764,black\black764,44100,1.02170068
765,black,1,black765,black\black765,44100,1.207460317
766,black,1,black766,black\black766,44100,0.928820862
767,black,1,black767,black\black767,44100,0.882380952
768,black,1,black768,black\black768,44100,2.229138322
769,black,1,black769,black\black769,44100,1.253900227
770,black,1,black770,black\black770,44100,0.975260771
771,black,1,black771,black\black771,44100,1.02170068
772,black,1,black772,black\black772,44100,0.928820862
773,black,1,black773,black\black773,44100,0.882380952
774,black,1,black774,black\black774,44100,0.882380952
775,black,1,black775,black\black775,44100,0.743061224
776,black,1,black776,black\black776,44100,0.835941043
777,black,1,black777,black\black777,44100,0.975260771
778,black,1,black778,black\black778,44100,0.882380952
779,black,1,black779,black\black779,44100,1.114580499
780,black,1,black780,black\black780,44100,0.975260771
781,black,1,black781,black\black781,44100,1.114580499
782,black,1,black782,black\black782,44100,1.114580499
783,black,1,black783,black\black783,44100,1.207460317
784,black,1,black784,black\black784,44100,1.161020408
785,black,1,black785,black\black785,44100,1.393219955
786,black,1,black786,black\black786,44100,1.300340136
787,black,1,black787,black\black787,44100,1.253900227
788,black,1,black788,black\black788,44100,1.207460317
789,black,1,black789,black\black789,44100,1.207460317
790,black,1,black790,black\black790,44100,1.06814059
791,black,1,black791,black\black791,44100,0.882380952
792,black,1,black792,black\black792,44100,0.975260771
793,black,1,black793,black\black793,44100,0.835941043
794,black,1,black794,black\black794,44100,0.975260771
795,black,1,black795,black\black795,44100,1.114580499
796,black,1,black796,black\black796,44100,1.02170068
797,black,1,black797,black\black797,44100,1.253900227
798,black,1,black798,black\black798,44100,1.114580499
799,black,1,black799,black\black799,44100,1.02170068
800,black,1,black800,black\black800,44100,0.928820862
801,black,1,black801,black\black801,44100,1.4338322
802,black,1,black802,black\black802,44100,1.4338322
803,black,1,black803,black\black803,44100,1.4338322
804,black,1,black804,black\black804,44100,1.4338322
805,black,1,black805,black\black805,44100,1.4338322
806,black,1,black806,black\black806,44100,1.4338322
807,black,1,black807,black\black807,44100,1.4338322
808,black,1,black808,black\black808,44100,1.4338322
809,black,1,black809,black\black809,44100,1.4338322
810,black,1,black810,black\black810,44100,1.4338322
811,black,1,black811,black\black811,44100,2.322018141
812,black,1,black812,black\black812,44100,2.322018141
813,black,1,black813,black\black813,44100,2.322018141
814,black,1,black814,black\black814,44100,2.322018141
815,black,1,black815,black\black815,44100,2.322018141
816,black,1,black816,black\black816,44100,2.322018141
817,black,1,black817,black\black817,44100,2.322018141
818,black,1,black818,black\black818,44100,2.322018141
819,black,1,black819,black\black819,44100,2.322018141
820,black,1,black820,black\black820,44100,2.322018141
821,black,1,black821,black\black821,44100,1.4338322
822,black,1,black822,black\black822,44100,1.625419501
823,black,1,black823,black\black823,44100,1.486099773
824,black,1,black824,black\black824,44100,4.040294785
825,black,1,black825,black\black825,44100,1.486099773
826,black,1,black826,black\black826,44100,1.486099773
827,black,1,black827,black\black827,44100,2.182698413
828,black,1,black828,black\black828,44100,1.207460317
829,black,1,black829,black\black829,44100,2.461337868
830,black,1,black830,black\black830,44100,2.600657596
831,black,1,black831,black\black831,44100,1.904058957
832,black,1,black832,black\black832,44100,1.996938776
833,black,1,black833,black\black833,44100,2.136258503
834,black,1,black834,black\black834,44100,2.600657596
835,black,1,black835,black\black835,44100,2.089818594
836,black,1,black836,black\black836,44100,2.322018141
837,black,1,black837,black\black837,44100,2.322018141
838,black,1,black838,black\black838,44100,1.439659864
839,black,1,black839,black\black839,44100,1.02170068
840,black,1,black840,black\black840,44100,1.253900227
841,black,1,black841,black\black841,44100,1.439659864
842,black,1,black842,black\black842,44100,1.71829932
